owner,balance
D7BkjywkhHVBVjf8h8AJXBd6f824dsUpay4yK277CxUD,1145266123
J4sELo5FXPvybBevgQ2YAkuFRQN2yy7GBNs4sQBL72b4,1145932026
87dFSyHCH6C7YsnCdtYU7Yw2BWqGJHR7Hzu8NZKd5yaH,1108070
3v5XFHZLvJXrPEoH1JPNYnP4FsgoBzH1YCrnm5yk3YHy,519484247
3e8Hyr6m2Kh6DUzrbdqqyaVvb93GYmotxNEnjfSXESXR,1
BKP6wSboG97bckEYseW3pk825AFNibs7re55GwNTGAaF,1159941153
75Gp2bXzN5kdKPxdDbfEECwkPvba9u8uS2VWGZ4a54DP,1
6bZGKz2vMQ2W9EzJzg6dfZRHWi1WLRfwm244UyxjKkpC,1159471968
BwxSyc26Vxr7X2Vbt9St572zddgQSHzTB8CuyLkbQvrm,1296372
61w6KSfvBpEdYgyiqRVoNU9e5kDcXMzaLUr5HASeJjhp,1165765523
DawnjLL9zSWwGBJWbmwzoF8NwjLktYDLcDavuBxwVRgP,1164898026
CUnchrgYTYfWsbevD3sic594EzDTeWVd974y3Cx1K5CL,1
DfiGRSXcZpTqqQF4UmN1Sx1CGeLF3z55qY4ceCoNKKbT,931000
2qxk6J8UHh1HRnL48FBS5YdnYKHkXkimJsXZpmk5sGJ6,1165437659
5PbkDcVmWmPSLxVehstdLHFSJqaKSZ15mdcRgSTLXfj5,1166392091
3GLUan5NxvxGrmGsRc1qNywwdkKuYveCmQGYjk97K3W5,3118879
4vZQwkWo6KHnZfP57Ggx9QYmHjXsrfHeLdzCMJRPMBhP,1166099471
5FrbvHc1moSENx2Kkf2gVDF9Bdj5amtRVLTMGFio4R9U,1101442
5E3n2XcL5Ge9EvoqysXUvwQKGoHP6QaTw6cFSEsstWub,2
HhEpsMtvB7eDzcL1wUW8hLtwWoMRXYB3r6KZjmAH2T3,1170377023
GbSXRnH7RiSvTqvg9EJN2xoAMtZhh5wM45joiE57gEWh,12322486
BSAZGocsNGryL68qwXNxCZHDYLhUQf1jhwokZ6HQ53DT,1168098863
ECBL6jeMo7u2QCKmvimH6QCc2mH2gVNAUyrDCeu5Bwje,1169902841
BRRzxKJ3c83X7Mm4fdmsDanTLeBGi4P7inHMNauwyUoo,21639
GJfUsM9FtfP2Ag2y5FuxwtfuWWX9sjPBSeaVPjM9UF8h,93100
EezF7mnskMhNcfpYfiEcPgE2pabrYkQnxrbs8oyCzB6N,8066610
8nZoexjftENtqertz1VV6SSC4gYXfFbfJvdwqcrijhYK,101211
G3AYmW1ra4iJbPPyULwPWF9TuNzTuKq75d9bgisMWwBC,1165126543
EzHeE3pd28RBxaXn4qmrNmk3RhjM9PvP5k9xWB2eMZxu,1168621905
5fBPFGu3cCY1w6gTEHFYaU6SnGcXf5BrjUS5KYueprca,1168602885
26VLp7urGPAgCHdGVz6SKWQxrsUJ8v2kKYe8YufkpBaH,1163873700
n9FXuhhgotHno3Z6nBDZEdfmNGiw8gtJKxq67EMh42J,1169648934
6NkmMvdA1HS8rTMQQVkSAtwQCFhvQdJuCnzwXXHQPfRL,685667570
7VhP1243JUyTuamXgRDSzrJovV661T5myY2XaPFBeYwi,688969474
Bjv7z48vTRWoZX9YXkyQyykg51Vj8XaaQFWzRjkeMYoM,4
DedwnXUaSnNHz66cGLhvzfaY7pk6DGCHFKU8a3gozfsk,5224183
CgEj8kcExirrjpQiuJ14vBdZMXwpjZtzETNspBognnsC,3
9TKyV6tzDSqxrWDR6fx4myRXEwq8jdUtdXRnmKSkvgVT,1170776460
Ae7hXipStJdgtw5AQbRg5WsTQdacuioPi21iLwXjMmtP,4646593
Cy5aDe3bneD7LzLXTzadyj2vuun2ASUVoERufsL7ZBiz,906994
hvFKjriPt5YzJVoNbRySrVSkdKuQ4oUQXDCK86TJdBR,225640
DhFMisfBvV1vngjQcazRQC5vw5S4MaGaCzhoRJQ9fMej,2
CEpQTcCjjWzo5dFwrmjRP5PNJeYHHg6kzeYLyNgpnjUG,5044086
5WnVT6fV2uMkYdTy4MakDtQrbT9Qp3o4rvid87bP4sVP,1160099080
CCX6bcevKjs8JrUyX2PQVLaQLEj1S7QiNKBySYc5iqf,533022
2tPGUj2utntUpwVCU5Bv1TZGHWpSZJiPvdheFzRDxCkt,860136
FzYQG8ss9Q8Z92vFWPMn9Dsv4jyWBzBGkQ9WVhwh5Hh6,1161867829
4oBC9YF2ttcxJ5BkdbW7x3gBMLwxaDyZjzkRaiW9eDc8,1163112750
CmdJqg5HSYZKUQcF5oW8rBZSpWftCZREmCYjLqo44qra,1
E5sjhXr9fvqgUhrnhvW42h4c15XmCTEFU8mtSCcBVmwo,1
94KAc1e1Vw5xvsR9Jwb6kPHUYiayvxGRnVKt1h2yexDL,10175
3vLi3qCR4zBa526VDsy2ve421PZF6dqLova9Vq3PDPCD,785484243
EBxs7BjALY9yuqAjARxZGnY8Ko2WYm6dHTSUkt7zLnKd,1
4LZEGeWAWmNpixXFNKkXBXKwcbBxSxGNEpqEDzzZMirN,1157781328
5QvurzNz2jmCAVeHwrsNxx1AqRbUq44kjCZT62m54PEk,1154550729
CozVUuk1Zh2zZW6qzF7vSKyLvqGd2cFtEhEBq5Pdx4EW,2156366
59aMHacYDtysb3z7J4kA8VqmDmh1PATYVoF9M2eoWfmg,1158212358
4Xwkz72dcqEQ17pQzK2usrbZjsbfJpJazo9aK1MQtadh,3070438
3jyw95Sxdd3rMhBfazDjwQ6dTQJ2DMDjRzucRyMkWiHD,1159386799
59P5fAr15N6Tpi3DGEn1UkxMmkFjYMQCJcW88EXmrSyB,2
6tSQWAWtVJB625xeaxs2n659WFhSm2Be2G6a2RagqdVe,289898
x5C3DPX3M1LgzK5iMqr4buon1DfVoyG9ATZxe4YfnUX,1159254913
EGwkyTe7Xcea8J4RgFPaTahwKjsS6WKLNt4TASXWFtJi,2500675402
9yCHBCpRrdpkHA1uwQ62rK1R31rSBmqCqZQuL39gKn2e,1161170786
5uiKXnMojzzRKLUqZBDhvSHWhMf3mFeoQxSkMj9gTNWe,1114762
3x8Be1JczaNTAeVmWzsqyrnaQHS6PL9v61MQqpaZc66Q,1162471937
6qkiF2nFgdRsY9pYZJEUTj2hfe1J3CLZtVwD1Ev6LECz,1
C9VhvTi8pDdpTKkGvYfs2KUvhE2B53RYgKz1UPAiRis9,1164078909
5KVnRAj7MJ5qBXqAunkRrhtiKsVgJBWoJj7V3Sz1nTta,9717377
GkHbwnpx2CjpQgp8yeRGMDHQRtAMbCDqa2y4H6r8qGWA,1295308
331XD6fu2wrgXoxn3JDYPyhnaSi4D5VNaL5hgEzvp5jj,1079817659
BqYWfhpCXf28zh2Sj3mqC2uUpxPi9PUtM2n7iYHDB6T3,1053987
65aW1b8CNpoYJPG8oF1d4m4Xf4jdZt7dUVJmWVr83MWS,1165984525
Aw8zkDN3dUi82jjNAPeBNY2XJiPg93HE9wiK2GBEMcJw,1166603009
7NW1bCz7LEDitcreU59PjG8rzBPSgB1g4bjxw6KD7ZrD,2
546gidnbQR9vG6XWzCfbM8WphXzvNt6wu1fJdejdFAxi,6652527
HYi9hxSdmqtM6rFUH64dWPoByssEEyHXmgYuQKFLHFRs,207925
9GGqMzk6YuyZJXsgTUiMnDfdf5Ri9iP5iTDcDykmLoKA,1171098849
6achfKhLZo1NPyyKA3cgejUBSJKFrR192wnNkFSkzo2E,1486616
L7STLUWYGueNi1sa7tXokzdZyMaroNkatGGCX23LqQc,93100
CjL9As9eLnidbD5WspUZPddA1P8Kcky5hZu6TfhjmaaV,1164464390
2E71hJ5PbK16qth2tTn2eEDFCb18fDm5GWGzrW86DtbM,1123378
GCByjHCaSabjYXMjCSPghHh7CrgC7eYSb4G8umkHjrwG,6979261
5KAqFLC616QWgGWZTu44DYM3bGCC4FgJTymUjojywvnU,1168313806
EsteAgWvoJPSwT1AqZF5cjufgRnxGyvMPdX6AEd4uDAP,1167963566
27RJ5kBgx8CRyXzfsYw92MSn66ZMb7bBgapQYxFw9esa,151103
Cvs4P9FB3eMT8s9pQbd1UsHEqSF6uzQmcgHU1hdjZmqJ,1187676
FrkxxxqACHGREw9QmBCWmDzcYFHFeV6xkxowyuZTScZ7,1167633821
3mf6WG6u1nCRgo5kRF1ALtUM7riR4g1oDGSVYc4bP1DM,1124413143
4pFiELT1uNfdohLetC9w11X3mN9VMq57FupoUs5TmJJo,3
8CQgTdoBnwMC87G6df1urfMcYUxzCZGYNTfXmumjzkDT,2215897038
FhFaDZzHVKXLXoy3Qn6LdPKN95TG6Ng9pGC1mCF5b5KV,1165674288
7CWWc4zJZ6vbd5xbU7sH6fBTUM9nCopDx7azSanNcpp3,1166655494
D8auWurf63mn3Y47K5JjZB6pPgq3xUpyL7oTjDNjEUeG,195921468
BzwRwNJcoX9mqBaYEkiNcP23s3XfPYs2d2anwFsM6ra8,1171647287
AyxURawuApj7jBHmwAzvvdUHCFhQNVCAG3YU7V9dKKLJ,38960
Bves9FhHp1o7svpXUC2xPehT5Zigutb3gZoFk6k4fqCk,1170529252
Dv4SjkRcxgVZsDwP8FEZDrYaVxYyUUQ8pePw7qVfmndJ,4
7AntxszuzgD7MQFa1grpqBZR9pKVHHQm7SGnkhWdWBj3,1168239770
ipyW4oNyAx8kbYYnUvrKezWG27shU6cYTVmynegoZX4,5
EnqaFNW3HRwqhTaX4XN5AUmMTUKDzbz5hxiqvM6M7kxV,1167170844
GRWn9VgnxXsZ9rLHM5hdjQ8SdEVmBFcbbzsoAbNoTpTt,4443400
82p9szdcJoqok3drFsejaSKw6c6arhhapSmjChoe6beb,2211415
A4BDRrmWaoqrUKLQE96g6QAZL15EG8hVavo24Y1eYrRE,172035968
GnNCNSNwysgrJZp73XZzeMACNXhev4p3nvRjEeaAca5F,125426
7r3fjscwXMh7EwHREgMs8Rm9UyHaFzYT8aZzGaQ3fRaw,1165016665
5YzrKCZ7T6yG3mFzZX1eWYU5cuqQq452SVjQopTWWyaK,1168323831
A2MZ5J8kYWMoZ4FDWgGAinF8bwSqHoZpqXE7ooNQwWKi,1
G1ZrrePEkj9yHyjnkd7oScZPmU5DkxanN3uy4QCx5qU7,1140221
72BnLKakkPsX2HCkqJBmNwkizaeyEQ57APY1ubShvbEF,18787228
G7j2Z7sV65SDehWnBKJhV9KcM14Ra9dh9ChCeTbN9tB6,1123567
712Gg4Xb1tGJqnCH4ahu2gbdmXGwisdqfWnnxTSM9zry,1168476017
72Qse56hpiQLGsZY8rTF8zhYTX8kc4zLFnUCCobXd9MX,4429327
CGbimhFXrsRpto6efFoLTteAW7ywSgVU4triKE1tCJA8,1172327013
7XHEc7oMHUDpFT3jGLfubyoutfZGFFWgKRSxZTd1Ce26,1170723887
BNBR3KPvc4C8225HPxmzva92BS6EZfaaih2UaVqVQaW1,7377306941
7WaBskFsK9vnCCE7fcHThSwdAsLPCH4RmUV4i5QAVYc5,3
7XiGTLwMMJedRj9SJ8QeS583ufMGFKrzmjTEpXmvYg3c,51794085
G7Q9qfymu7XaFvTiSkoSCH8XNPn4GNW1sfnkSxwcpTBm,1172715266
D6q3TYwyZu9xMvkoCxssQeGnX3NkXBzNNatDDncuQQ9o,1170815839
34iytrrm1A42NKim2v18aFipeYvikjGY4CbWv42Pxwe1,1169940389
ChXGHeaQhERZjKdAX7aTxqhu5vQSdr9hmuWdeT4LPCff,5
BZx1BBkxbkT7gfaXFTCGS4U8mHnFmu2J1U6wjaKxBUMn,1166176367
F55GUE8P6UacGCi7zuMfwfREfPoPfFBkidDVG2en56eS,1172555354
HPc1teUu9a57CAwS6KsHUBxfxwAm9fRbhHvPiSVAe2KK,4
5Aw5mkykrqMj8tbqzKVrgBW79w26ha1ELe3zj6ZKYz4b,85156221
ArxxDFRijPCwDMv5YmHgd6bTGWmo4uGR59EthG6p5774,1023455017
rKwSYaMuyQUtyJgAHwUcwNEVPQRNHXGCftaZYEcEVD1,1135635
Y9dJooLadqcD9Bp3mD7ideftk4qrRyXSJ3WyWaVHnDH,1943654
4SW4H9RL7bRFdNijZU1Ee2W54QzudsiiFd3DobSBKzwY,1172029045
AaifZsQ6BnYwWvqp6rM9J7n37FuEQuM6xQfmCcr2fpeM,1305854
GgXQsTNC7dDEY2TXgVAkw3PGVE6kXus3BuuYZpUJeAtZ,1170981768
CG2r3vQCCH6QBkeeo1sugLGDkWCNECzL9rF75SRb1gN,1168689865
5VGk12NnoMnUnb6bkHZ2nyMernkAJbmnLUrVmKwo9w44,486628
5QDLTfrpmE6TywfAcipxbjnCcnpktMoeNMDnRS6VudaW,34376939592
FWznbcNXWQuHTawe9RxvQ2LdCENssh12dsznf4RiouN5,1167127824
EktizVuxCdg3Kxd2kAb9qjnd4h8xcwL5jYVAfBLMG2MF,1168378371
FKMb3b3ugjUuLXDpYeByhpVq2MDJpCVHEdPfWXo22miq,1
GpX6uARxLj8s1c2EtKkXepMVEMvEui6XfKaNhayDDsyJ,98124926
CYxVWSL8DjXCkMXnWTBB7MhL8DBK9NezQZQMdiUjXdqT,1167215391
EDDzMgCoaHkSdjE5gWSbx7juE3Rypetir4hHRZRPj8X7,2
5z7atUKAymgT7hX5sg6jyHD14j13M8XoENGGQQPmFZu6,5
Ciz2s3UQVhSFn3WaphmZgSXRTtfYnAhgSGrdzoaiqtNA,1170170341
688Y7WFeBFyL5j3SeACTrFwd5d38En8TgBAvgHEJkEdm,1166967824
3ciDfpuLwYkPy9KCLyJ3nv4EQAQbeibEuNNu8dp8JCUh,1169487207
26sneezB9pt98d7QYcAPbacFZQAD6w3f3eFuU3dYkXyp,1167837414
Ep3BhZL8Rz7FMyCrDzvAahgLx9o2zyfmkUFHbzhyQcwz,1163296356
32Zo8q4ECg6NiNzdVTtA9exdSKC31FYJNjpKhTvyedn2,341774
9HhcjSfNrKDcgGaYL1cGJkcZWeQJD9NgiCECzGjswfT7,1164683437
7Td6vfCAHLLXMcLGXKJbcsKX5YyYyqiYwr5stLWCdnML,1164151545
7Vn7XvT5ckVUQBjbPJRRSrMRirkXHe6GJzM9mDuGKiNL,1161677088
2oMrCLAwzZGwewkc5hPSQ4a88ki1VQE62zNxdTNdFUUx,1163779394
6w26kJphw6LgGehpYrgJgPDEAnRyGcw33ZTy97NfnomJ,5237941
9pny8wrRjsVAhUHtjWFqWw9KCaUGbzXkWy7NEziBrBVB,1936646
2V1NZPFkk5H4snzoMqbhjpDuaEzo2P4CEcBYpRsdVeBy,1
4HQxCagqabZM8xkThrVZnhD5hXTx53eDhehhgjvcqB5w,1162995663
9FP9KKiDxP6UNNqD1NtjHhRDk7DUhyFj3mH1dh6tqhP4,261652622
7jjSBoXnguD7q7B6DBBAixmxyzdukPuVyWvkLDpDePC2,1163847091
81uDtAVpbbe9gk3BUUyDqAphxY3robBYR6CbaLp694zx,7064100
6X4k2YGn9foYSLtFmmZPKEXAxhQvFXCE5JtKei1bgN7f,1166979448
2J2Jdz9LqrQFwFhh6tXNxVaLAiHhmw1d3idfYHwyNT7c,1169580841
2f5D45UzxygyrpQPXEV7wGXuYpGTBCG7paPcq4zzK72b,1165066656
E5AY1Mgk1K5SAkjEf4rFSoVk3dSWksn3TzgpK77gUSNW,4
BoAZXMn5RbWY3LEog3JdskjoTi95wn2bXvdwkurYGfuk,9251595
CK8v39bUnEema1qa5SS8m6wx7Ce4rENw4kZFm2kNu8cD,1169170211
CWZPQFebu74cQqnubyVgntUiwLi34sXxsn73FEjVN1Eh,1165769514
8MbEkHjtswtjxep5PkuX8tXLfk8yWGAof7HRAPG9fDsv,87858
Gc3HFoLbwKjvezaY5GtqMaDLmTKR1zmh2RyLt3Fi5BWr,102410
G91RcaAuEktZJe76M4NXucjgM5ucghNcypg3miTWET2b,1123238
Hf2ZmfbA2tcRFQ1q7BGg4e6D3KUZL4wPUczN4PUSR8Qw,1166884212
6K2bvEyqS3v8EQD436WK9s8SUiLMNLW6gEhdq2MmrG4D,2
4pYPS9XtDJzjPUYEGuTVkxhbBjJt2fTL44BsUYMuPsrd,111515507
916XkUXPHL9mxRYiofSdXkXzThbQ4Kifu9GEDQnq2jJB,1164721684
AXEXfpSJKpDPQXM3xaQg6UvUekbr6paiodECkZNS15Jj,1162916622
39rBBgUMdmeViWocgVWahwGUcbbj6KECDJBhN8jJafCy,1162916622
CNFWTdU3MXz7jGLY6emWK1wNB6pMu84G5NrfqYmvMsYh,1118339
Eb2F3XqoYbjwEq75yAAQf4kQ8Fcw4s7TEfMGxpADiM7g,1164449548
3sMuez6x2Uv5tkd8cJtgSSuqcKd6bFDtZ1S5noHtfuWu,1157836172
GLRNKJqyy6iWy9jLzktFYbZ9UNe81V6ci5epKR2GpGyR,109548834
342WP3GpYkrkKZ4YrP7rvKfC7vyqju9hcb5a4GF2Y9ia,1
4M5vgNq26ova2nVbgKgHT5R1hpo3Gf9Yq19xER1yC7qQ,2706
8rpqKa6ek4keYLQkj5odm8vMwNFoUqynFyfMS8LUGRea,11386881
7Nup84ZYhgCGtdCv5NgnkTAAW6Cn8CmgCdWLKTQgzCK7,1161641668
A7ib49hDGqYdG5AnKEpHuiRk4rszkPGSfZh3XCppt7jb,2
FcYfdpdnNqpMwEEgXHm9CPK2ZxMVbhS6rLgYb8xxZRno,1
Hui66aNdK7YjhxggbKktWM5uNRh9uYAGMY2bSVK9LAUP,30132070
A7Y3c5oMAhV5NZiCtPmaY3wqH6XgzimLvdJfP2NDLk9q,1
9uWQdZbWpWBmztQK8KHEP7St4c9rXUSstEHjc19v75Kg,1
9x4gvebpnJEQyB8yGHQbGs2pGpt8EJaNVMsna8nMxRgB,2085011
7bNPFWjChwb4qX9iZQe93LBkrmMXpxcFn5KAbyuV7vt2,1
42SVT1aJ9vKChAV9SeGCirZMdXgNWze3x7xqogobcksv,256728
6sZ97EuSXqcLDrJ6Vcj9KmgpBrfoN5nE2EmgvBhe5A1E,1167275003
4923WtqfXg9zVSEfgp93NBThkpYWv58icxzFe8WUXLu4,1167848744
6e2bMZ4F7Wub8wdVyeX6rwRAvh62XfoV9YNfhusLS3ix,1168683280
6XApd2V8Zcdkoc89m2DwEcPYUYmKcXwQMjh8TTArj33p,98731
An6dBVbuvWUFagdgmo4doa2UyetGCnL7vTzXmfgWUvpR,7988901
Gfjj1LXgShmmn8Bk3Pz4wwbYAbKq7he3AUp1T8wzT7VF,26251405
9zQEiDxAJ8B7w4TtPkh5ntvB2VE1PA6Qxxx5cYjUy3MM,2
2ePpbUEbnEpWGLo8HDiDqhhHREFcx8XUapwBKNeB2YTx,2
7LKhKFm6Rhxr7sfDqFT3NEwxDzz8a49wp5T3PYPS33Xb,1875279
Et8y1ZWZsFbSYYZ7sJX24SAaByEpNVU9X3uSGEe4Hymg,1164555996
3Toj2oZ8GC8Yw72fR1Fu18Cop8tSUgESf7tghbgt7iMQ,162472373
EAmRijGBmpSW2iYJa52r6PB1Tr8Fc5ia3GbkTz7aYAyV,1167880957
ADaERRrCp87a7qM48GBzqwAykA7drrcYnzTw4QYMwKUr,1168578937
9dKVUQG35LzrkfNTHVea8LkMvE6Z8sUHvdHSJXzKydzR,1170167097
8kogYq9Z8m1iCU33SHKAk8kC2fgeih5rFZL1CcUCu4Wg,1170167097
deHfSQFFaqpkGo9XbjLAvYPaRzB8MWR3ZCQbS7xfgQ7,1
uV9mkFJUV7YfzxgRseibb877D3YhrVQsg5FL5EqDzsj,1164646258
E4XL7kBBMV2WAZjXTfVCNpmgFrekMKU7qpvn5UD5Gcas,2
3GvgPNTUGK3imUYRjgMSUALZHmnSEBgvAQpGgsQY9TGh,1167042079
3DwWJHFRksqaazcoJNUwYHa3Zhfi6L2UkLKp8kMvzFcJ,3592778
Ej8AY4esEVWQRgxLGchgTdg6dg2uBGgAXRN5ZNxYQPoa,3
F82Be6XTJsiAijbXsUSmQXM7W1ZeeusL3LWsu2cz8Jxt,1165129945
R6xp4DNKsNq1ds61kXSTTbGvQ4k7tGfmVqeyG5kST14,1169915781
EBkPkfd4kdisNndUQWVhhBQGWVXjEBCAggemXWSYAJ8S,257072
2hpjC8QQpRgMgWhGWUF9SDiYTMBaNkU3SHxSHPZMkgZy,1170363492
9iGzp1Tvw3hd3oXRhW8NNedpHXXpjvr4huk7EbxrAAG6,1168841346
GX7kxgCdpF4y9vW9tjeiE4pbbfKi24VT3pzVR5oLziAM,1168703631
JAwEPhq5cAt1TSffQ7747FkiqpSHkZqCA7WJZyKukHs6,1042265
G84BDsPttNHJb8Uao9cKERxfwE9DGKacvDaJn2ofyaDA,1168084058
5E9upMp2dLd5iRvMdgcpDBY8nGccTTSEXzNULQEQefdy,3120739
FuYRh5a3XiRUy8EDZ958yrnMHZHJJeHnAztb8o3Nc5tc,2
AWBokWUTdjcebSMTnm4E7KG3n51XgxabK1VqysR9fqJ,128272255
7savKCduVbyK47wBmxP7coWucP9K6SNrsrKiwn6qxTps,1168776387
8egjyjy2tSRoAZbuURbHZVzReNazFzeGavKuXwhaZVDi,4779077736
9gxyDJ5c7Q3acvwNz9yS2TR8Pic5Y3o5qZY3VpyhxP2E,1167882834
349k4zsyvdGdm9tUdCWumXqHQWFj3LKnGATenEUNvqP4,1168130013
6m2VvLE5UZgQc7ERYjSXJd3SqybeUcFbRBUP3gRLUE9w,1166390200
JANwLLfiRnsucexFgxM7LN2V4DYCFsSCnn6zh4QUihAT,1161191312
CNUQKH17WPJrk3dH7jthQRPJsKPvCSieoy3vkGDPphih,1158263908
G3BdSF7CsG7tZwcwKwBrfVm4wyQfE7CdCSrS8TE5Kydt,525548
3yBz5Qm8rBajqZga2qbJa7Wj9YvMEG6kVun97zbZsb4F,5
BX4AqqnBfmYhvNuLbPLyJeVPntjXkZZy3GjUMPft4LG7,1160698438
5cVguTyAAS9EHzWxiToLdTSqTETnbSmsVdJr4kMiJQVp,1156742553
GsC4c4mESJrLHF1cU7Tzgs4t4oYe1UpY9WQV9W5pGmr6,2006
5tbvdtfs39myNjLadH8vWNC1zsvr8FbmeheLEhRQSSkE,1158000608
3KjFWbuzszbsMSftirVRmdggoXL83eG2V6A8QpowVi58,1153817418
FKa3UJDu8chAcTAPuseSfeJ2w57vFsif6KgDFb4rojsv,1
HgKumh5fYAKacqzSurpk15f2GfwWS9ziJPPpYvM5Abgu,1161628878
GygVhUHQiBvf5pu2m99ENnQ3GuUDW82Zdtqmp73HQ8su,1159654946
5szqwvjcPMZDUfVn3xvfaNuXwtfEhBMdN7EsGNhQbZ7y,1160178008
G8tvodemr77bae5EFzyUhF78zZAjmvUSPk3BHi3YoS73,564943
6XDpCkTQzPENAoZ5BaVnXdqKLQTQApTWgW5MFSKdyCiC,653650
D6jWbj426xHQEpBzy7zJqn2fPqtE5kJ1heXudetUM665,123382
EwuWLv9hYHtFghorvPhJwAaJh5zuREshPjfHPSiVDoSn,97570590
3ELRTwLk7m53MHGbRhKsCyjWZwqL3GyM9KqAAwjKLAKM,1164571394
2vesNtY7G84vWcCbdJesi7rL1oPoitK4tGTVea9VzCkD,1166540786
4UAJVWKmipSyEgBipB14fSLsspx66t7ZTz67DqoZ8EEi,1166540519
9AJF9Zv9pTkyoSESGPsy1RffLwfm7mNr1k6JQbGjZRg8,1169247328
7RF6YZ5rqeV993Syd2Ldc9ib8utHrbNLLvKJyCV6jJqE,1
A3ihB1BJP8kQ4XkLFgP1dGV2nc7mW6nMWDHwXGYWismz,1169242195
2JMiVZnKKXUxLQSa7HeomPosFqq7y17udVdWK9kMZ2e8,7069599
6XrVwicjPGgbpwu4UEwX4uC8PyJpgexwKEuDmjC3shni,56
8yWS9RAw8wFDK12jPcX38fzntuqBXbwWokvqoCCYXdqt,1168167240
BPNsUfUNwW8vW2muD4ojcxDZTqCeJ958PtM3wRfTeb9E,15446690
6dWmdBeo34URhkWf4fFr5xp43bu3YzBGuBHDdpN3BtCM,517046206
73ToQmofoKUoJefGVmBysJkviiJJYQL9TFqUEu9NsXKw,170337388480
6hJap4sGSZr9VdkGYZcNfAnEsr4Et2TccohKGxuhpgJX,1452976959
FvoFxPRkyYHZ78qLMweKYQ9CrtBrZPiB2y3gXpr7UMbW,1167516812
3aN5cyhGG8GYNtAedr2SETaJZ3JHezUwBPsQ4qr5DrB7,916067
FDsAyBBt5NukH2eCvUMSniLMJYkJ8t8CWHJqmowc6FMB,1166976739
DKHCWrGwEZXsWFQyHVP2b1v6w5Efqbt6CMwsuFgLaJGa,2184563861
GeXu4GpEaSogZ16uzGB6QQwevVYNSNy1seKiTRckFMYt,1163644328
ADCp4QXFajHrhy4f43pD6GJFtQLkdBY2mjS9DfCk7tNW,1081409629
CK2MiWnFhB9Gimw1Dc7a4Q9bCXu4AM2iYnPRd8kFrCth,1168927872
eHsq1Zd7FJXKewrMapFb7tmTnWVgwar9aG6c59Nu6PS,2
4fTpxnyNUkXSjDnwNYmRNTLvNuwLzxXzT8SiCDK4wzjq,37887
DrfZGrChAQcsqfGjZujiwEGveKC8uoj2Vp8fc6rTpVHN,1167424103
C6MZ76Uh53Se5LRSs9XXfrSS3q1QA3vdhfgRSG9QiBxE,23757865
3QpQgcRLo51nFyzJJgYbY64hzcjxB7N6AjkvZ1buCNpo,103786897
BehKpNDz7JYYbwgG2sVV7XFJGfBe2UvyhCqRFNS1e1pT,5446818691
2mYKdcuNcgw8pDyycvZxFCikcihg2zZBt1GZLUVjM838,1171582105
FtrfyiVpk9PphghV7FNMxTStezaTTdr42FCihXhyUPr8,1301528
FfG1zvtPFc9BMZhKFpNdZJEWyAEJyTtmC5rtHG3vmdRJ,1168657073
6D5tKT6Gk1WgiospSQ1zyvWKgj1VVcqdmqsqzAE2PHHZ,1165436394
FP5xph6eqndfVja76AqXAps9wk2Urfv7rm5kpbEb9R8M,1166346345
GD77XmC8TXauWGAjf3nog4C6V6nV4aLTtfX4V9jSkz2c,1169797888
AZq4MTuNNK5sp4FxKg9x9z3N7BqbCZKe8ft2nVmKtrEA,17391570
ExrPFtEjhbjcAMTDxHx75So5u37o6dLhx4Bwswt4fNeo,3
5q1eLUqSRX3Hucz1KiHG3neEwpNdNQKo4jGmYPC2nAwZ,1169547029
4kZEL51fSs7CK3jBq3bek9SED158uZGtp8W44nM6Z9ie,297875
EEmfp2SgKebaGsHxbqAbkQXViPuHtBUdaMeh4Vm6bB1w,1167053802
H98CvgZ4mGTMxLems8pyw5fGpVfo3XdUHbjv1fTEPzfJ,1
4cMaums2a2ttCbFU5BEQmiuvKX7EwUFYGXkXfLxrbjEm,820791
3ShTe2WfJ7tmYGvcVYaRUU7VdMVEtpQo219iX4rHZCmU,1167651634
AjYmFUzLTdV4Ct2JWxB5T6uEGXHjnSc9wvbCJrrTL2D2,1168783993
FVLQ6uyzf883CYWWdtPqnqCZdvJqGAGZmc7LfdVoTReV,83202
CcD5Se8NFcvHceugRPtZfiY373hxsDvfK9dQQ8eNdCB2,1
GEzJuh9VSqsuzSi17Z1vZXkXUys6dqGJEjswXRJt1Wg,1135607
EH8Puzg7pQfURXtknVeSrgDwnqVRi7ox65ECbZ78Vw63,1
3viBvmj8HQ8nEnCMj4b1xcj6cvoyQf9BAFfZNREKizLg,1169472481
9rWYdcLSiZ6MDhsR84d24GHrVQJVznFTZayWYD5fWmQh,29858
7bYDmGge7Y5u26KpGpA4MnPWoRLziGezHAxQ7BTsrA8G,1164998019
AgyTg3cMJv1cpknJKdPXTGFjFXK3FCJFrf3WZbeQNCCb,1102311
F3fBo7tMvJcaxZrCpw4MuEJrYE96a44imkPF6iRoQRiB,21684416
2VXXHK2dAGHhY4VdUHzYBRGvgSiwPhhFHDHDZseNyA2i,3473241
AUQybdbSnjSdtn7zrJKFnUC5hZZT2UirLZQ8U2iZfYKb,1167499592
FU3K1EMwDpQy6z2LprebZenk4ZZhTq46dSTvjgBAmbfP,1169416442
9DLMB5aio2T2YKv8F2J5PUH7mb66BhexkiDiJ3xmeBS3,1168769553
